n_voters,n_candidates,n_splits,pref_dist,axiom_name,possible_violations,total_violations,non_violating_rule_names
16,15,50,preflib,Weak Consistency,1,0,Counter({'Borda': 1})
16,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,15,50,preflib,Strong Consistency,1,1,Counter()
16,15,50,preflib,Weak Consistency,0,0,Counter()
37,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
37,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
37,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
37,15,50,preflib,Weak Consistency,0,0,Counter()
33,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
33,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
33,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
33,15,50,preflib,Weak Consistency,0,0,Counter()
55,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
55,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
55,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
55,15,50,preflib,Weak Consistency,0,0,Counter()
77,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
77,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
77,15,50,preflib,Strong Consistency,0,0,Counter()
77,15,50,preflib,Weak Consistency,0,0,Counter()
28,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
28,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
28,15,50,preflib,Strong Consistency,0,0,Counter()
28,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Weak Consistency,0,0,Counter()
33,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
33,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
33,15,50,preflib,Strong Consistency,0,0,Counter()
33,15,50,preflib,Weak Consistency,0,0,Counter()
65,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
65,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
65,15,50,preflib,Strong Consistency,0,0,Counter()
65,15,50,preflib,Weak Consistency,0,0,Counter()
32,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
32,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
32,15,50,preflib,Strong Consistency,0,0,Counter()
32,15,50,preflib,Weak Consistency,0,0,Counter()
37,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
37,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
37,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
37,16,50,preflib,Weak Consistency,0,0,Counter()
46,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
46,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
46,16,50,preflib,Strong Consistency,1,1,Counter()
46,16,50,preflib,Weak Consistency,0,0,Counter()
28,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
28,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
28,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
28,16,50,preflib,Weak Consistency,0,0,Counter()
38,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,16,50,preflib,Strong Consistency,0,0,Counter()
38,16,50,preflib,Weak Consistency,0,0,Counter()
38,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,16,50,preflib,Strong Consistency,0,0,Counter()
38,16,50,preflib,Weak Consistency,0,0,Counter()
39,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
39,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
39,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
39,16,50,preflib,Weak Consistency,0,0,Counter()
36,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
36,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
36,16,50,preflib,Strong Consistency,0,0,Counter()
36,16,50,preflib,Weak Consistency,0,0,Counter()
44,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
44,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
44,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
44,16,50,preflib,Weak Consistency,0,0,Counter()
36,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
36,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
36,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
36,16,50,preflib,Weak Consistency,0,0,Counter()
14,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Weak Consistency,0,0,Counter()
41,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
41,16,50,preflib,Weak Consistency,0,0,Counter()
59,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
59,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
59,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
59,16,50,preflib,Weak Consistency,0,0,Counter()
42,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,16,50,preflib,Strong Consistency,0,0,Counter()
42,16,50,preflib,Weak Consistency,0,0,Counter()
33,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
33,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
33,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
33,16,50,preflib,Weak Consistency,0,0,Counter()
12,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,16,50,preflib,Strong Consistency,0,0,Counter()
12,16,50,preflib,Weak Consistency,0,0,Counter()
45,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
45,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
45,16,50,preflib,Strong Consistency,0,0,Counter()
45,16,50,preflib,Weak Consistency,0,0,Counter()
34,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
34,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
34,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
34,16,50,preflib,Weak Consistency,0,0,Counter()
39,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
39,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
39,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
39,16,50,preflib,Weak Consistency,0,0,Counter()
14,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Weak Consistency,0,0,Counter()
17,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,16,50,preflib,Weak Consistency,0,0,Counter()
30,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
30,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
30,16,50,preflib,Strong Consistency,0,0,Counter()
30,16,50,preflib,Weak Consistency,0,0,Counter()
23,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
23,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
23,16,50,preflib,Strong Consistency,1,1,Counter()
23,16,50,preflib,Weak Consistency,0,0,Counter()
35,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
35,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
35,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
35,16,50,preflib,Weak Consistency,0,0,Counter()
6,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
6,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
6,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
6,16,50,preflib,Weak Consistency,0,0,Counter()
8,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
8,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
8,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
8,16,50,preflib,Weak Consistency,0,0,Counter()
20,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
20,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
20,16,50,preflib,Strong Consistency,0,0,Counter()
20,16,50,preflib,Weak Consistency,0,0,Counter()
41,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
41,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
41,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
41,16,50,preflib,Weak Consistency,0,0,Counter()
11,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,16,50,preflib,Strong Consistency,1,1,Counter()
11,16,50,preflib,Weak Consistency,0,0,Counter()
6,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
6,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
6,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
6,16,50,preflib,Weak Consistency,0,0,Counter()
53,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
53,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
53,16,50,preflib,Strong Consistency,0,0,Counter()
53,16,50,preflib,Weak Consistency,0,0,Counter()
9,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,16,50,preflib,Strong Consistency,1,1,Counter()
9,16,50,preflib,Weak Consistency,0,0,Counter()
7,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
7,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
7,16,50,preflib,Strong Consistency,1,1,Counter()
7,16,50,preflib,Weak Consistency,0,0,Counter()
20,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
20,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
20,16,50,preflib,Strong Consistency,1,1,Counter()
20,16,50,preflib,Weak Consistency,0,0,Counter()
14,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,16,50,preflib,Strong Consistency,1,1,Counter()
14,16,50,preflib,Weak Consistency,0,0,Counter()
30,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
30,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
30,16,50,preflib,Strong Consistency,0,0,Counter()
30,16,50,preflib,Weak Consistency,0,0,Counter()
15,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
15,16,50,preflib,Strong Consistency,1,1,Counter()
15,16,50,preflib,Weak Consistency,0,0,Counter()
43,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
43,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
43,16,50,preflib,Strong Consistency,1,1,Counter()
43,16,50,preflib,Weak Consistency,0,0,Counter()
43,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
43,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
43,16,50,preflib,Strong Consistency,1,1,Counter()
43,16,50,preflib,Weak Consistency,0,0,Counter()
43,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
43,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
43,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
43,16,50,preflib,Weak Consistency,0,0,Counter()
18,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
18,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
18,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
18,16,50,preflib,Weak Consistency,0,0,Counter()
9,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,16,50,preflib,Strong Consistency,0,0,Counter()
9,16,50,preflib,Weak Consistency,0,0,Counter()
36,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
36,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
36,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
36,16,50,preflib,Weak Consistency,0,0,Counter()
35,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
35,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
35,16,50,preflib,Strong Consistency,0,0,Counter()
35,16,50,preflib,Weak Consistency,0,0,Counter()
15,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
15,16,50,preflib,Strong Consistency,0,0,Counter()
15,16,50,preflib,Weak Consistency,0,0,Counter()
41,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
41,16,50,preflib,Weak Consistency,0,0,Counter()
52,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
52,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
52,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
52,16,50,preflib,Weak Consistency,0,0,Counter()
39,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
39,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
39,16,50,preflib,Strong Consistency,0,0,Counter()
39,16,50,preflib,Weak Consistency,0,0,Counter()
42,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
42,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
42,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
42,16,50,preflib,Weak Consistency,0,0,Counter()
11,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
11,16,50,preflib,Weak Consistency,0,0,Counter()
19,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
19,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
19,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
19,16,50,preflib,Weak Consistency,0,0,Counter()
44,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
44,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
44,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
44,16,50,preflib,Weak Consistency,0,0,Counter()
49,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
49,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
49,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
49,16,50,preflib,Weak Consistency,0,0,Counter()
43,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
43,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
43,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
43,16,50,preflib,Weak Consistency,0,0,Counter()
41,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,16,50,preflib,Strong Consistency,0,0,Counter()
41,16,50,preflib,Weak Consistency,0,0,Counter()
10,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,16,50,preflib,Strong Consistency,0,0,Counter()
10,16,50,preflib,Weak Consistency,0,0,Counter()
57,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
57,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
57,16,50,preflib,Strong Consistency,0,0,Counter()
57,16,50,preflib,Weak Consistency,0,0,Counter()
43,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
43,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
43,16,50,preflib,Strong Consistency,0,0,Counter()
43,16,50,preflib,Weak Consistency,0,0,Counter()
44,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
44,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
44,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
44,16,50,preflib,Weak Consistency,0,0,Counter()
49,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
49,16,50,preflib,Monotonicity,1,1,Counter()
49,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
49,16,50,preflib,Weak Consistency,0,0,Counter()
14,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
14,16,50,preflib,Weak Consistency,0,0,Counter()
34,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
34,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
34,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
34,16,50,preflib,Weak Consistency,0,0,Counter()
38,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Weak Consistency,0,0,Counter()
45,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
45,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
45,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
45,16,50,preflib,Weak Consistency,0,0,Counter()
34,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
34,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
34,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
34,16,50,preflib,Weak Consistency,0,0,Counter()
28,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
28,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
28,16,50,preflib,Strong Consistency,0,0,Counter()
28,16,50,preflib,Weak Consistency,0,0,Counter()
16,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
16,16,50,preflib,Weak Consistency,0,0,Counter()
42,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,16,50,preflib,Weak Consistency,0,0,Counter()
50,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,16,50,preflib,Strong Consistency,0,0,Counter()
50,16,50,preflib,Weak Consistency,0,0,Counter()
45,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
45,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
45,16,50,preflib,Strong Consistency,0,0,Counter()
45,16,50,preflib,Weak Consistency,0,0,Counter()
38,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Weak Consistency,0,0,Counter()
42,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,16,50,preflib,Weak Consistency,0,0,Counter()
38,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Weak Consistency,0,0,Counter()
22,16,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
22,16,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
22,16,50,preflib,Strong Consistency,1,1,Counter()
22,16,50,preflib,Weak Consistency,0,0,Counter()
29,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
29,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
29,16,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
29,16,50,preflib,Weak Consistency,0,0,Counter()
58,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
58,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
58,16,50,preflib,Strong Consistency,0,0,Counter()
58,16,50,preflib,Weak Consistency,0,0,Counter()
31,16,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
31,16,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
31,16,50,preflib,Strong Consistency,0,0,Counter()
31,16,50,preflib,Weak Consistency,0,0,Counter()
38,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,16,50,preflib,Strong Consistency,0,0,Counter()
38,16,50,preflib,Weak Consistency,0,0,Counter()
45,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
45,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
45,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
45,16,50,preflib,Weak Consistency,0,0,Counter()
9,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,16,50,preflib,Strong Consistency,0,0,Counter()
9,16,50,preflib,Weak Consistency,0,0,Counter()
53,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
53,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
53,16,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
53,16,50,preflib,Weak Consistency,0,0,Counter()
49,16,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
49,16,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
49,16,50,preflib,Strong Consistency,0,0,Counter()
49,16,50,preflib,Weak Consistency,0,0,Counter()
36,16,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
36,16,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
